Part Code,Part Name,Motor Type,Retail,TAX,Harga Jual,Kategori Moving,Jenis Part,Prioritas
210043050000,O-RINGS,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
210043060010,TIMING CHAIN,AX 180  (VIENTO) ABS,68450,7529,75979,FAST,DRIVE,1
210045150000,RETAINER RING,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210046860000,SHAFT RETAINER RING,SRV 250 AL (LIBERO),5710,628,6338,SLOW,OTHER,1
210054030000,THRUST WASHER Φ15,FORD 250,5710,628,6338,FAST,FASTENER,1
210055150000,SPLINED GASKET,SRV 250 AL (LIBERO),5710,628,6338,FAST,FASTENER,1
210063090010,LOCK NUT M16×1.5,SRV 250 AMT,17120,1883,19003,FAST,FASTENER,1
210063090100,LOCK NUT M16×1.5,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
210065150000,SHAFT RETAINER RING,SRV 250 AL (LIBERO),5710,628,6338,SLOW,OTHER,1
210073090000,OIL SEAL 27×40×6,SRV 250 AMT,11410,1255,12665,FAST,OIL_FLUID,1
210076590000,1 GEAR DRIVEN GEAR BEARING,SRV 250 AMT,28520,3137,31657,FAST,ENGINE,1
210086590000,CIRCLIP 20,SRV 250 AMT,5710,628,6338,MEDIUM,FASTENER,1
210096590000,3 BLOCK DRIVEN GEAR STOP WASHER,SRV 250 AMT,5710,628,6338,FAST,DRIVE,1
210105150000,BUSHING,SRV 250 AL (LIBERO),17120,1883,19003,MEDIUM,SUSPENSION,1
210106590000,COUNTERSHAFT GASKET 20×39.8×3,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
210116590000,COUNTERSHAFT RIGHT BEARING 15×21×15,SRV 250 AMT,22820,2510,25330,FAST,SUSPENSION,1
210125150000,GASKET,SRV 250 AL (LIBERO),5710,628,6338,FAST,FASTENER,1
210145150010,SPINDLE FORK,SRV 250 AL (LIBERO),39930,4392,44322,SLOW,SUSPENSION,1
210146590000,SPROCKET BUSHING,SRV 250 AMT,51340,5647,56987,FAST,DRIVE,1
210146900000,SPROCKET SLEEVE,SRV 600 V,51340,5647,56987,FAST,DRIVE,1
210155150010,SPINDLE FORK SHAFT,SRV 250 AL (LIBERO),11410,1255,12665,SLOW,SUSPENSION,1
210156030001,WASHER,SRV 600 V,5710,628,6338,FAST,FASTENER,1
210156590000,OUTPUT SPROCKET O-RING 19×2.4,SRV 250 AMT,5710,628,6338,FAST,DRIVE,1
210166030001,NUT,SRV 600 V,17120,1883,19003,FAST,FASTENER,1
210166590000,SPINDLE LEFT BUSHING,SRV 250 AMT,28520,3137,31657,MEDIUM,SUSPENSION,1
210175150010,FIFTH DEAR SHIFT OF COUNTERSHAFT,SRV 250 AL (LIBERO),39930,4392,44322,SLOW,OTHER,1
210176590000,1 GEAR DRIVEN GEAR STOP WASHER 15×27×1,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
210185150010,FIFTH GEAR FORK SHAFT,SRV 250 AL (LIBERO),11410,1255,12665,SLOW,DRIVE,1
210186590010,BEARING DAMPER,SRV 250 AMT,11410,1255,12665,FAST,SUSPENSION,1
210196590000,2 GEAR DRIVEN GEAR LEFT STOP WASHER 20.5×25×0.5,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
210196590010,2 GEAR DRIVEN GEAR WASHER 23.2×27×0.5,SRV 250 AMT,5710,628,6338,FAST,ENGINE,1
210205150010,SIXTH DEAR SHIFT OF COUNTERSHAFT,SRV 250 AL (LIBERO),39930,4392,44322,SLOW,OTHER,1
210206590000,BLOCK 1,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
210215150010,SIXTH GEAR FORK SHAFT OF COUNTERSHAFT,SRV 250 AL (LIBERO),11410,1255,12665,SLOW,DRIVE,1
210216570000,GASKET 14.2×29×0.8,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
210216860000,GEAR SELECTOR DRUM,SRV 250 AL (LIBERO),159710,17568,177278,MEDIUM,DRIVE,1
210226590000,BLOCK 3,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210265150000,SEPARATION SEAT,SRV 250 AL (LIBERO),45630,5019,50649,MEDIUM,BODY,1
210266090000,CYLINDRICAL PIN 4×12.8,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210273090000,RIGHT CLICK,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
210275150000,SEPARATION SEAT ROLLER,SRV 250 AL (LIBERO),11410,1255,12665,FAST,BODY,1
210283090000,RATCHET SPRING,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
210293090000,LEFT CLICK,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
210296090000,STAR LOCATING PLATE FIXING PIN,SRV 250 AL (LIBERO),11410,1255,12665,MEDIUM,OTHER,1
210303070000,GASKET,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
210303090000,RATCHET NEEDLE,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
210305150000,STAR WHEEL PRESSING PLATE,SRV 250 AL (LIBERO),22820,2510,25330,MEDIUM,OTHER,1
210313090000,CONTACT SPRING,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
210316090000,SEPARATION BIOCK,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210323090000,SHIFT CONVERSION CONTACTS,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
210326090000,RELEASE BLOCK PIN,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210336520000,SHIFT RETURN SPRING LIMIT SHAFT,SRK 800 RR,11410,1255,12665,SLOW,OTHER,1
210373090000,OIL SEAL,SRV 250 AMT,5710,628,6338,FAST,OIL_FLUID,1
210375150010,SHIFT STOPPER ASSY,SRV 250 AL (LIBERO),34230,3765,37995,MEDIUM,OTHER,1
210382140030,GASKET,AX 180  (VIENTO) ABS,5710,628,6338,FAST,FASTENER,1
21039214002X,GROMMENT,FORT 250  ADVENTURE ABS,5710,628,6338,MEDIUM,OTHER,1
210395150000,SHIFT POSITIONING ROLLER ARM SHAFT,SRV 250 AL (LIBERO),5710,628,6338,FAST,DRIVE,1
210415150000,RETURM SPRING,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210426090000,PAD,SRK 150 E (CITO),5710,628,6338,MEDIUM,OTHER,1
210475150000,RATCHET SPRING,SRV 250 AL (LIBERO),5710,628,6338,MEDIUM,OTHER,1
210556900000,PLUGS,SRV 600 V,5710,628,6338,FAST,OTHER,1
219016680000,GEAR SHIFTING SHAFT ASSEMBLY,SRK 800 RR,182520,20077,202597,SLOW,DRIVE,1
219016900000,SHIFTER ASSEMBLY,SRV 600 V,188230,20705,208935,MEDIUM,OTHER,1
219017060000,SHIFT SHAFT ASSEMBLY,SRV 250 AMT,85560,9411,94971,SLOW,OTHER,1
219017360010,SHIFT SHAFT ASSEMBLY,SRV 250 AL (LIBERO),74150,8156,82306,SLOW,OTHER,1
219047060000,SHIFT DRUM ASSEMBLY,SRV 250 AMT,142600,15686,158286,MEDIUM,OTHER,1
219047360000,GEARSHIFT DRUM,SRV 250 AL (LIBERO),154010,16941,170951,MEDIUM,DRIVE,1
219056680000,GEAR SHIFTING DRUM,SRK 800 RR,142600,15686,158286,MEDIUM,DRIVE,1
219056900000,GEAR SHIFT DRUM,SRV 600 V,131190,14430,145620,MEDIUM,DRIVE,1
219076610000,GEAR INDICATOR,SRK 800 RR,450600,49566,500166,MEDIUM,DRIVE,1
219083090000,FORK SHAFT (MIDDLE),SRV 250 AMT,11410,1255,12665,SLOW,SUSPENSION,1
219086520000,SHIFT RAIL,SRK 800 RR,39930,4392,44322,MEDIUM,OTHER,1
219086610000,FORK SHAFT,SRV 600 V,22820,2510,25330,SLOW,SUSPENSION,1
219093090000,FORK SHAFT,SRV 250 AMT,11410,1255,12665,SLOW,SUSPENSION,1
219106590000,SHIFT FORK I,SRV 250 AMT,39930,4392,44322,SLOW,SUSPENSION,1
219106610000,SPINDLE FORK,SRV 600 V,45630,5019,50649,SLOW,SUSPENSION,1
219106680000,SPINDLE FORK,SRK 800 RR,45630,5019,50649,SLOW,SUSPENSION,1
219116590000,SHIFTING FORK Ⅲ,SRV 250 AMT,39930,4392,44322,SLOW,SUSPENSION,1
219116610000,COUNTERSHAFT FORK,SRV 600 V,45630,5019,50649,SLOW,SUSPENSION,1
219116680000,AUXILIARY SHAFT FORK I,SRK 800 RR,45630,5019,50649,SLOW,SUSPENSION,1
219126590000,SHIFT FORK Ⅱ,SRV 250 AMT,39930,4392,44322,SLOW,SUSPENSION,1
219126680000,AUXILIARY SHAFT FORK Ⅱ,SRK 800 RR,45630,5019,50649,SLOW,SUSPENSION,1
219135600000,THE SPINDLE COMBINATION,SRV 250 AL (LIBERO),416380,45801,462181,MEDIUM,OTHER,1
219136590000,THE SPINDLE COMBINATION,SRV 250 AMT,695860,76544,772404,MEDIUM,OTHER,1
219136680000,SPINDLE ASSEMBLy,SRK 800 RR,1500090,165009,1665099,MEDIUM,OTHER,1
219136900000,SPINDLE ASSEMBLY,SRV 600 V,1032380,113561,1145941,MEDIUM,OTHER,1
219136900001,SPINDLE COMBINATION,SRV 600 V,330820,36390,367210,MEDIUM,OTHER,1
219145600000,THE SPINDLE,SRV 250 AL (LIBERO),125490,13803,139293,MEDIUM,OTHER,1
219146610000,SPINDLE,SRV 600 V,399270,43919,443189,MEDIUM,OTHER,1
219146680000,PRINCIPAL AXIS,SRK 800 RR,433490,47683,481173,MEDIUM,OTHER,1
219147060000,THE SPINDLE,SRV 250 AMT,11410,1255,12665,MEDIUM,OTHER,1
219166480000,SECOND GEAR DRIVE GEAR,SRV 250 AL (LIBERO),45630,5019,50649,MEDIUM,DRIVE,1
219166590000,SECOND GEAR DRIVE GEAR,SRV 250 AMT,85560,9411,94971,MEDIUM,DRIVE,1
219166610000,SPINDLE SECOND GEAR GEAR,SRV 600 V,74150,8156,82306,MEDIUM,DRIVE,1
219166680000,SPINDLE SECOND GEAR,SRK 800 RR,125490,13803,139293,MEDIUM,DRIVE,1
219176610000,SPINDLE THREE AND FOUR GEARS,SRV 600 V,182520,20077,202597,MEDIUM,DRIVE,1
219196480000,DRIVE GEAR 5,SRV 250 AL (LIBERO),57040,6274,63314,MEDIUM,DRIVE,1
219196590000,DRIVE GEAR 5,SRV 250 AMT,85560,9411,94971,MEDIUM,DRIVE,1
219196610000,SPINDLE FIVE GEARS,SRV 600 V,102670,11293,113963,MEDIUM,DRIVE,1
219196680000,SPINDLE FIFTH GEAR,SRK 800 RR,165410,18195,183605,MEDIUM,DRIVE,1
219206590000,6 DRIVE GEAR,SRV 250 AMT,85560,9411,94971,MEDIUM,DRIVE,1
219206610000,SPINDLE SIX-SPEED GEAR,SRV 600 V,136890,15057,151947,MEDIUM,DRIVE,1
219206680000,SPINDLE SIXTH GEAR,SRK 800 RR,176820,19450,196270,MEDIUM,DRIVE,1
219206860000,6 DRIVE GEAR,SRV 250 AL (LIBERO),51340,5647,56987,MEDIUM,DRIVE,1
219215670000,COMBINATION COUNTERSHAFT,SRV 250 AL (LIBERO),513340,56467,569807,SLOW,OTHER,1
219216610010,COUNTERSHAFT ASSEMBLY,SRV 600 V,1431650,157481,1589131,SLOW,OTHER,1
219216680000,AUXILIARy SHAFT ASSEMBLy,SRK 800 RR,2538170,279198,2817368,SLOW,OTHER,1
219217060000,COMBINATION COUNTERSHAFT,SRV 250 AMT,701570,77172,778742,SLOW,OTHER,1
219226610000,LAYSHAFT,SRV 600 V,148300,16313,164613,SLOW,OTHER,1
219226680000,COUNTERSHAFT,SRK 800 RR,382160,42037,424197,SLOW,OTHER,1
219226860000,AUXILIARY SHAFT,SRV 250 AL (LIBERO),171120,18823,189943,SLOW,OTHER,1
219227060000,AUXILIARY SHAFT,SRV 250 AMT,17120,1883,19003,SLOW,OTHER,1
219235150000,AUXILIARY SHAFT FIRST GEAR,SRV 250 AL (LIBERO),62750,6902,69652,SLOW,DRIVE,1
219236590000,AUXILIARY SHAFT FIRST GEAR,SRV 250 AMT,165410,18195,183605,SLOW,DRIVE,1
219236680000,FIRST GEAR OF COUNTERSHAFT,SRK 800 RR,285190,31370,316560,SLOW,DRIVE,1
219246590010,2 GEAR DRIVEN GEAR ASSEMBLY,SRV 250 AMT,85560,9411,94971,SLOW,ENGINE,1
219246610000,COUNTERSHAFT SECOND GEAR GEAR,SRV 600 V,165410,18195,183605,SLOW,DRIVE,1
219246680000,SECONDARy SHAFT SECOND GEAR,SRK 800 RR,245270,26979,272249,SLOW,DRIVE,1
219246860000,2 GEAR DRIVEN GEAR,SRV 250 AL (LIBERO),51340,5647,56987,SLOW,ENGINE,1
219255150000,3 DRIVE DRIVEN GEAR,SRV 250 AL (LIBERO),39930,4392,44322,MEDIUM,DRIVE,1
219256590000,3 DRIVE DRIVEN GEAR,SRV 250 AMT,302300,33253,335553,MEDIUM,DRIVE,1
219256610000,COUNTERSHAFT THREE-SPEED GEAR,SRV 600 V,165410,18195,183605,SLOW,DRIVE,1
219256680000,AUXILIARy SHAFT THIRD GEAR,SRK 800 RR,233860,25724,259584,SLOW,DRIVE,1
219265150000,4 DRIVE DRIVEN GEAR,SRV 250 AL (LIBERO),34230,3765,37995,MEDIUM,DRIVE,1
219266590000,4 DRIVE DRIVEN GEAR,SRV 250 AMT,302300,33253,335553,MEDIUM,DRIVE,1
219266610000,COUNTERSHAFT FOUR-SPEED GEAR,SRV 600 V,165410,18195,183605,SLOW,DRIVE,1
219266680000,AUXILIARy SHAFT FOURTH GEAR,SRK 800 RR,222450,24469,246919,SLOW,DRIVE,1
219275150000,5 GEAR DRIVEN GEAR,SRV 250 AL (LIBERO),45630,5019,50649,SLOW,ENGINE,1
219276590000,5 GEAR DRIVEN GEAR,SRV 250 AMT,85560,9411,94971,SLOW,ENGINE,1
219276610000,COUNTERSHAFT FIVE-SPEED GEAR,SRV 600 V,330820,36390,367210,SLOW,DRIVE,1
219276680000,AUXILIARy SHAFT FIFTH GEAR,SRK 800 RR,330820,36390,367210,SLOW,DRIVE,1
219286590010,6 DRIVE DRIVEN GEAR,SRV 250 AMT,530450,58349,588799,MEDIUM,DRIVE,1
219286610000,COUNTERSHAFT SIX-SPEED GEAR,SRV 600 V,330820,36390,367210,SLOW,DRIVE,1
219286680000,6TH GEAR OF COUNTERSHAFT,SRK 800 RR,330820,36390,367210,SLOW,DRIVE,1
219286860000,6 DRIVE DRIVEN GEAR,SRV 250 AL (LIBERO),57040,6274,63314,MEDIUM,DRIVE,1
219296680000,OUTPUT SPROCKET ASSEMBLY,SRK 800 RR,96970,10666,107636,FAST,DRIVE,1
219296900000,OUTPUT PULLEY,SRV 600 V,416380,45801,462181,MEDIUM,DRIVE,1
219316590000,STOP WASHER,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
219316590020,SPROCKET STOP WASHER,SRV 250 AMT,5710,628,6338,FAST,DRIVE,1
219326590000,SHIFT CAM POSITIONING PLATE COMBINATION,SRV 250 AMT,22820,2510,25330,MEDIUM,OTHER,1
219336680000,SPINDLE THIRD AND FOURTH GEAR,SRK 800 RR,330820,36390,367210,MEDIUM,DRIVE,1
219344410000,GASKET,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219356610000,STAR POSITIONING PLATE,SRV 600 V,39930,4392,44322,MEDIUM,OTHER,1
219356680000,POSITIONING WHEEL TORSION SPRING,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
219366610000,SHIFT DRUM PRESSURE PLATE,SRV 600 V,11410,1255,12665,MEDIUM,OTHER,1
219386680000,POSITIONING WHEEL ASSEMBLY,SRK 800 RR,17120,1883,19003,MEDIUM,OTHER,1
219396590000,SHIFT CAM POSITIONING DISC,SRV 250 AMT,17120,1883,19003,MEDIUM,BRAKE,1
219407060000,WHEEL NUMBLE TEETH,SRV 250 AMT,34230,3765,37995,MEDIUM,OTHER,1
219407360000,WHEEL TOOTH,SRV 250 AL (LIBERO),79860,8784,88644,MEDIUM,OTHER,1
219416610000,WASHER 14.2×30×1.2,SRV 600 V,5710,628,6338,FAST,FASTENER,1
219426520000,GEAR INNER SLEEVE 25×28×12,SRK 800 RR,62750,6902,69652,MEDIUM,DRIVE,1
219436520000,SPLINE WASHER,SRK 800 RR,11410,1255,12665,FAST,FASTENER,1
219436610000,SHIFT POSITIONING WHEEL COMBINATION,SRV 600 V,28520,3137,31657,MEDIUM,OTHER,1
219446520000,RETAINING RING 25,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
219456520000,SPLINE INNER SLEEVE 25×28×13,SRK 800 RR,62750,6902,69652,MEDIUM,OTHER,1
219466520000,SPLINE WASHER,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219476520000,LOCKING PLATE,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
219476610000,ROCKER BUSHINGS,SRV 600 V,11410,1255,12665,MEDIUM,SUSPENSION,1
219486530000,COUNTERSUNK HEAD SCREW M6×16,SRK 150 E (CITO),5710,628,6338,FAST,FASTENER,1
219486610000,BRAKE ARM SPRING,SRV 600 V,5710,628,6338,FAST,BRAKE,1
219486680000,LOCKING WASHER,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219494320000,SPACER,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
219496520000,WASHER,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219496590000,SHIFTER POSITIONING PLATE GASKET,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
219496610000,COUNTERSHAFT FIRST GEAR ASSEMBLY,SRV 600 V,165410,18195,183605,SLOW,ENGINE,1
219506520000,BOLT M10×22,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219506590000,SHIFT POSITIONING PLATE TENSION SPRING,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
219507060000,THE GASKET13.2*20*1.5,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
219516590000,SHIFT PLATE BOLTS,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
219516680000,BUSHING 30×33×11.2,SRK 800 RR,39930,4392,44322,MEDIUM,SUSPENSION,1
219517060000,SHIFT SENSOR,SRV 250 AMT,176820,19450,196270,MEDIUM,ELECTRICAL,1
219526680000,SPLINE WASHER,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219536590000,PULLEY,SRV 250 AMT,359340,39527,398867,MEDIUM,DRIVE,1
219536590010,OUTPUT PULLEY,SRV 250 AL (LIBERO),313710,34508,348218,MEDIUM,DRIVE,1
219536680000,RETAINING RING 30,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
219546680000,THIRD AND FOURTH GEAR SHAFT,SRK 800 RR,11410,1255,12665,SLOW,DRIVE,1
219556680000,SPLINE WASHER,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219566680000,LOCKING PLATE,SRK 800 RR,5710,628,6338,MEDIUM,OTHER,1
219576610000,SPLINE WASHERS,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
219576680000,WASHER 24.4×32×1,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219586610000,ELASTIC RETAINING RING 25,SRV 600 V,11410,1255,12665,MEDIUM,OTHER,1
219586680000,OUTPUT SPROCKET SPACER,SRK 800 RR,62750,6902,69652,FAST,DRIVE,1
219606610000,NEEDLE ROLLER BEARINGS 20×25×12.8,SRV 600 V,74150,8156,82306,FAST,DRIVE,1
219616590010,RETAINING RING 23,SRV 250 AMT,5710,628,6338,MEDIUM,OTHER,1
219616610000,WASHER 25.3×30×1,SRV 600 V,5710,628,6338,FAST,FASTENER,1
219616680000,NEEDLE ROLLER BEARING 24×28×10,SRK 800 RR,108380,11921,120301,FAST,DRIVE,1
219626590010,GASKET 20.5×25×0.5,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
219626610000,BUSHINGS 26×28×16.6,SRV 600 V,45630,5019,50649,MEDIUM,SUSPENSION,1
219636610000,WASHER 25.3×33×1,SRV 600 V,5710,628,6338,FAST,FASTENER,1
219646610000,WASHERS 20.5×31×1.5,SRV 600 V,5710,628,6338,FAST,FASTENER,1
219656610000,THREE AND FOUR GEAR BUSHINGS,SRV 600 V,17120,1883,19003,MEDIUM,DRIVE,1
219666680000,BEARING PRESSURE PLATE,SRK 800 RR,11410,1255,12665,FAST,SUSPENSION,1
219676680000,NEEDLE ROLLER BEARING ASSEMBLY,SRK 800 RR,211040,23214,234254,FAST,DRIVE,1
219686610000,WASHER,SRV 600 V,5710,628,6338,FAST,FASTENER,1
219696610000,NUT,SRV 600 V,17120,1883,19003,FAST,FASTENER,1
219706520000,STAR WHEEL ASSEMBLY,SRK 800 RR,45630,5019,50649,MEDIUM,OTHER,1
219706610000,BUSHING 25×28×10.4,SRV 600 V,17120,1883,19003,MEDIUM,SUSPENSION,1
219716610000,RETURN SPRING SCREW,SRV 600 V,11410,1255,12665,FAST,FASTENER,1
219726610000,ELASTIC RETAINING RING 20,SRV 600 V,5710,628,6338,MEDIUM,OTHER,1
219736520000,WASHER 25.3×32.5×1,SRK 800 RR,22820,2510,25330,FAST,FASTENER,1
219746610000,WASHER 20.5×30×1,SRV 600 V,5710,628,6338,FAST,FASTENER,1
219746680000,BEARING ASSEMBLy,SRK 800 RR,188230,20705,208935,FAST,SUSPENSION,1
219756610000,SLEEVE,SRV 600 V,57040,6274,63314,MEDIUM,OTHER,1
219766680000,WASHER 20.2×34×2,SRK 800 RR,5710,628,6338,FAST,FASTENER,1
219776610000,DEEP GROOVE BALL BEARINGS 6205N,SRV 600 V,171120,18823,189943,FAST,SUSPENSION,1
219816680000,GEAR SHIFTING DRUM BEARING PRESSURE PLATE,SRK 800 RR,5710,628,6338,FAST,DRIVE,1
219826680000,BEARING,SRK 800 RR,51340,5647,56987,FAST,SUSPENSION,1
219836680000,DEEP GROOVE BALL BEARING,SRK 800 RR,239560,26351,265911,FAST,SUSPENSION,1
219916600000,O ring,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
220032080000,BOLT OIL,FORD 250,5710,628,6338,FAST,OIL_FLUID,1
220042080000,O RING,FORD 250,5710,628,6338,FAST,FASTENER,1
220075090000,VENT CATHETER,FORT 250  ADVENTURE ABS,5710,628,6338,MEDIUM,OTHER,1
220093370000,TRANSMISSION CHANNELING AIR DUCT,AX 180  (VIENTO) ABS,11410,1255,12665,MEDIUM,OTHER,1
220115090000,ENTER THE AXIS,FORD 250,268080,29488,297568,MEDIUM,OTHER,1
220125450000,OUTPUT SHAFT,FORD 250,336530,37018,373548,SLOW,OTHER,1
220125530000,OUTPUT SHAFT,FORT 250  ADVENTURE ABS,279490,30743,310233,SLOW,OTHER,1
220136800000,OUTPUT GEARS,FORD 250,456300,50193,506493,MEDIUM,DRIVE,1
220145090000,BUTTERFLY WASHERS 25×59×0.5,FORD 250,11410,1255,12665,FAST,FASTENER,1
220155090000,WASHER 22×32×2.5,FORD 250,5710,628,6338,FAST,FASTENER,1
220165090000,INTERMEDIATE GEARS,FORD 250,165410,18195,183605,MEDIUM,DRIVE,1
220176800000,INTERMEDIATE GEAR SHAFT,FORD 250,154010,16941,170951,SLOW,DRIVE,1
220185090000,WASHER 15×40×1.5,FORD 250,5710,628,6338,FAST,FASTENER,1
220215090000,BUTTERFLY WASHERS  21×56.5×0.5,FORD 250,11410,1255,12665,FAST,FASTENER,1
220225090000,CLUTCH SPACER,FORD 250,85560,9411,94971,MEDIUM,ENGINE,1
220235090000,GEARBOX COVER PAPER PADS,FORD 250,22820,2510,25330,MEDIUM,BODY,1
220265090000,O-RING 25×2,FORD 250,5710,628,6338,MEDIUM,OTHER,1
229014640000,"SHAFT SET, POWER",AX 180  (VIENTO) ABS,205340,22587,227927,SLOW,OTHER,1
229014720000,CVT BELT,SRK 150 E (CITO),165410,18195,183605,FAST,DRIVE,1
229043870000,INPUT SHAFT,SRK 150 E (CITO),96970,10666,107636,SLOW,OTHER,1
229045470000,INPUT SHAFT,AX 180  (VIENTO) ABS,119780,13175,132955,SLOW,OTHER,1
229064590000,MID-GEAR SHAFT,AX 180  (VIENTO) ABS,51340,5647,56987,SLOW,DRIVE,1
229064720000,COUNTERSHAFT ASSEMBLY,SRK 150 E (CITO),108380,11921,120301,SLOW,OTHER,1
229074660000,INTERMEDIATE GEAR,AX 180  (VIENTO) ABS,79860,8784,88644,MEDIUM,DRIVE,1
229083870010,OUTPUT SHAFT,SRK 150 E (CITO),96970,10666,107636,SLOW,OTHER,1
229094720000,OUTPUT SHAFT GEAR,SRK 150 E (CITO),62750,6902,69652,SLOW,DRIVE,1
229103870010,TRANSMISSION COVER,SRK 150 E (CITO),188230,20705,208935,MEDIUM,BODY,1
229105090020,GEARBOX COVER,FORD 250,148300,16313,164613,MEDIUM,BODY,1
229106250000,COPPER GASKET,AX 180  (VIENTO) ABS,5710,628,6338,FAST,FASTENER,1
229113870000,TRANSMISSION GASKET,SRK 150 E (CITO),17120,1883,19003,FAST,FASTENER,1
229114590010,TRANSMISSION COVER,AX 180  (VIENTO) ABS,193930,21332,215262,MEDIUM,BODY,1
229144590000,SEAL WASHER,AX 180  (VIENTO) ABS,45630,5019,50649,FAST,FASTENER,1
229154590000,WASHER 12.2×29×2.5,AX 180  (VIENTO) ABS,5710,628,6338,FAST,FASTENER,1
229163870000,INPUT SHAFT OIL SEAL,SRK 150 E (CITO),108380,11921,120301,FAST,OIL_FLUID,1
229164590000,NUT M12,AX 180  (VIENTO) ABS,5710,628,6338,FAST,FASTENER,1
229174590000,OIL SEAL,AX 180  (VIENTO) ABS,11410,1255,12665,FAST,OIL_FLUID,1
229176250000,GROMMENT 14×22×1,FORT 250  ADVENTURE ABS,5710,628,6338,MEDIUM,OTHER,1
229183870000,OUTPUT SHAFT OIL SEAL,SRK 150 E (CITO),108380,11921,120301,FAST,OIL_FLUID,1
229193870000,BEARING CLAMP,SRK 150 E (CITO),5710,628,6338,FAST,ELECTRICAL,1
229266890011,BOLT M14,FORT 250  ADVENTURE ABS,11410,1255,12665,FAST,FASTENER,1
240013060110,NUT M12×1.25,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
240023090000,PIN,SRV 250 AMT,11410,1255,12665,MEDIUM,OTHER,1
240023370000,OVERRIDE CLUTCH SLEEVE,SRV 250 AMT,5710,628,6338,MEDIUM,ENGINE,1
240025050000,ELECTRIC START GEAR ASSEMBLY,FORD 250,45630,5019,50649,SLOW,ENGINE,1
240025140000,SCREW M8×15,SRV 250 AMT,5710,628,6338,FAST,FASTENER,1
240034050000,OIL SEAL 22×31×5,AX 180  (VIENTO) ABS,17120,1883,19003,FAST,OIL_FLUID,1
240435050000,CLOSE-ROW CLUTCH ASSEMBLY,FORD 250,222450,24469,246919,MEDIUM,ENGINE,1
249015050000,STARTER MOTOR ASSEMBLY,FORD 250,404970,44546,449516,MEDIUM,OTHER,1
249016590000,THE STARTER MOTOR,SRV 250 AMT,593190,65250,658440,MEDIUM,OTHER,1
24901668BG01,STARTING MOTOR ASSEMBLY,SRK 800 RR,655940,72153,728093,MEDIUM,OTHER,1
249016860000,THE STARTER MOTOR,SRV 250 AL (LIBERO),530450,58349,588799,MEDIUM,OTHER,1
24901690BY01,STARTER MOTOR,SRV 600 V,427790,47056,474846,MEDIUM,OTHER,1
249017040000,THE STARTER MOTOR,FORT 250  ADVENTURE ABS,655940,72153,728093,MEDIUM,OTHER,1
249046590000,ELECTRICALLY START IDLE GEAR,SRV 250 AMT,79860,8784,88644,MEDIUM,DRIVE,1
249046680000,STARTING IDLER,SRK 800 RR,79860,8784,88644,MEDIUM,OTHER,1
249046900000,STARTING IDLER 1,SRV 600 V,74150,8156,82306,MEDIUM,OTHER,1
